year,stockID,roa
2021,6533,5.03
2020,6533,2.52
2019,6533,1.22
2018,6533,3.43
2017,6533,2.13
2016,6533,-3.76
2015,6533,0.46
2014,6533,0.05
2023,6541,-69.1
2022,6541,-40.4
2021,6541,-34
2020,6541,-53
2019,6541,-56.5
2018,6541,-44.8
2017,6541,-35.9
2016,6541,-45.7
2015,6541,-75.1
2014,6541,-82.7
2013,6541,-61.4
2023,6550,-17.4
2022,6550,-13.5
2021,6550,-13.2
2020,6550,-17.7
2019,6550,-27.3
2018,6550,-49.2
2017,6550,-42.9
2016,6550,-44.3
2015,6550,-54.8
2014,6550,-49
2013,6550,-36.3
2023,6552,0.17
2022,6552,1.53
2021,6552,7.09
2020,6552,3.68
2019,6552,15.9
2018,6552,9.13
2017,6552,0.23
2016,6552,7.9
2015,6552,19.1
2014,6552,5.74
2013,6552,7.18
2023,6558,-2.06
2022,6558,-2.47
2021,6558,0.12
2020,6558,2.48
2019,6558,7.49
2018,6558,10.2
2017,6558,11.8
2016,6558,11
2015,6558,8.8
2014,6558,7.25
2013,6558,7.88
2023,6573,-11.1
2022,6573,-9.18
2021,6573,-6.16
2020,6573,-7.61
2019,6573,-3.92
2018,6573,0.74
2017,6573,7.29
2016,6573,7.54
2023,6579,9.06
2022,6579,10.9
2021,6579,5.19
2020,6579,4.82
2019,6579,6.88
2018,6579,10.7
2017,6579,11.6
2016,6579,13.7
2015,6579,9.94
2014,6579,12.6
2023,6581,10.6
2022,6581,21
2021,6581,12
2020,6581,8.51
2019,6581,8.74
2018,6581,20.2
2017,6581,27.8
2016,6581,23.8
2015,6581,13.9
2014,6581,17.5
2023,6582,-1.7
2022,6582,2.3
2021,6582,47.3
2020,6582,35.3
2019,6582,13.4
2018,6582,11.8
2017,6582,10.6
2016,6582,20.7
2015,6582,29.8
2014,6582,15.5
2023,6585,8.15
2022,6585,5.58
2021,6585,6.23
2020,6585,1.45
2019,6585,1.09
2018,6585,2.13
2017,6585,0.26
2016,6585,2.93
2015,6585,3.01
2014,6585,5.94
2023,6591,4.25
2022,6591,8.28
2021,6591,8.9
2020,6591,7.91
2019,6591,5.67
2018,6591,5.19
2017,6591,7.02
2016,6591,17.8
2015,6591,13.7
2014,6591,0.29
2023,6592,1.44
2022,6592,1.78
2021,6592,1.96
2020,6592,1.89
2019,6592,1.84
2018,6592,1.59
2017,6592,1.5
2016,6592,1.46
2023,6598,-14.9
2022,6598,-16.6
2021,6598,-14.7
2020,6598,-10.6
2019,6598,-45.4
2018,6598,-63.1
2017,6598,-64.6
2016,6598,-76.5
2015,6598,0
2014,6598,-25.9
2013,6598,-107
2023,6605,7.04
2022,6605,5.47
2021,6605,3.66
2020,6605,1.75
2019,6605,1.9
2018,6605,3.01
2017,6605,3.45
2016,6605,4.39
2015,6605,6.13
2014,6605,7.12
2013,6605,6.46
2012,6605,5.82
2011,6605,-2.21
2010,6605,7.27
2009,6605,7.69
2008,6605,7.44
2023,6606,4.77
2022,6606,5.83
2021,6606,5.58
2020,6606,12.7
2019,6606,3.06
2018,6606,6.13
2017,6606,4.23
2010,6606,4.16
2009,6606,-2.68
2008,6606,1.07
2023,6625,20.6
2022,6625,-1.78
2021,6625,-8.74
2020,6625,-11.8
2019,6625,0.53
2018,6625,9.9
2017,6625,5.98
2016,6625,6.29
2015,6625,3.66
2014,6625,9.95
2023,6641,1.57
2022,6641,6.92
2021,6641,9.37
2020,6641,11.1
2019,6641,12.7
2018,6641,13.8
2017,6641,11.6
2016,6641,6.83
2015,6641,2.29
2023,6655,3.92
2022,6655,6.74
2021,6655,10.1
2020,6655,5.33
2019,6655,2.8
2018,6655,4.33
2017,6655,4.57
2016,6655,6.09
2015,6655,10.2
2014,6655,5.51
2023,6657,-35.7
2022,6657,-35
2021,6657,-15.1
2020,6657,-17
2019,6657,-22.8
2018,6657,-26.1
2017,6657,-24.5
2016,6657,-13
2023,6658,1.52
2022,6658,6.54
2021,6658,2.07
2020,6658,4.43
2019,6658,2.71
2018,6658,5.49
2017,6658,5.07
2016,6658,2.8
2023,6666,4.02
2022,6666,2.56
2021,6666,3.39
2020,6666,4.86
2019,6666,23.1
2018,6666,25.5
2017,6666,27.7
2016,6666,24.7
2015,6666,5.27
2023,6668,-6.99
2022,6668,-7.84
2021,6668,-7.31
2020,6668,3.44
2019,6668,3.89
2018,6668,6.34
2017,6668,17.2
2016,6668,16.8
2015,6668,21.9
2023,6669,13.6
2022,6669,16.3
2021,6669,12.4
2020,6669,16.7
2019,6669,16.2
2018,6669,20.6
2017,6669,6.48
2016,6669,3.53
2015,6669,6.73
2014,6669,4.11
2023,6670,11.9
2022,6670,25.6
2021,6670,15.9
2020,6670,9.23
2019,6670,20.4
2018,6670,21.4
2017,6670,16.5
2016,6670,17.6
2015,6670,16.6
2014,6670,12.9
2023,6671,8.07
2022,6671,6.39
2021,6671,9
2020,6671,9.83
2019,6671,8.43
2018,6671,8.08
2017,6671,10.9
2016,6671,14.8
2015,6671,18
2023,6672,8.91
2022,6672,8.32
2021,6672,15.5
2020,6672,8.6
2019,6672,11.1
2018,6672,9.46
2017,6672,6.78
2016,6672,9.46
2015,6672,-1.15
2014,6672,-0.87
2023,6674,-15.1
2022,6674,-2.15
2021,6674,1.09
2020,6674,1.74
2019,6674,0.36
2018,6674,4.86
2017,6674,3.88
2016,6674,3.86
2015,6674,5.08
2014,6674,11.7
2023,6689,3.06
2022,6689,2.01
2021,6689,5.3
2020,6689,4.51
2019,6689,5.31
2018,6689,5.99
2017,6689,12.4
2016,6689,3.76
2023,6691,15
2022,6691,16.9
2021,6691,13.6
2020,6691,9.5
2019,6691,10.3
2018,6691,12.1
2017,6691,13.3
2016,6691,7.02
2015,6691,14.9
2023,6695,-3.38
2022,6695,3.75
2021,6695,11.2
2020,6695,-11.3
2019,6695,-10.7
2018,6695,-13
2017,6695,-9.1
2016,6695,-11
2023,6698,-0.92
2022,6698,0.79
2021,6698,3.02
2020,6698,1.34
2019,6698,15.2
2018,6698,14.3
2017,6698,4.71
2016,6698,2.92
2023,6706,-5.68
2022,6706,12
2021,6706,14.7
2020,6706,7.61
2019,6706,6.96
2018,6706,8.14
2017,6706,17.6
2016,6706,16.5
2023,6715,9.44
2022,6715,16
2021,6715,6.23
2020,6715,11.2
2019,6715,8.44
2018,6715,19.6
2017,6715,9.21
2016,6715,-27.5
2015,6715,-13.9
2023,6719,0.53
2022,6719,15.7
2021,6719,27.9
2020,6719,15.6
2019,6719,3.11
2018,6719,26.2
2017,6719,6.62
2023,6742,1.56
2022,6742,17.7
2021,6742,2.14
2020,6742,0.22
2019,6742,0.52
2018,6742,1.14
2023,6743,-0.1
2022,6743,0.86
2021,6743,-0.57
2020,6743,9.46
2019,6743,3.15
2018,6743,12.4
2017,6743,9.83
2016,6743,12.7
2023,6753,7.21
2022,6753,4.69
2021,6753,4.6
2020,6753,4.21
2019,6753,4.96
2018,6753,6.03
2023,6754,6.02
2022,6754,7.76
2021,6754,5.67
2020,6754,5.43
2019,6754,5.07
2018,6754,4.56
2017,6754,6.64
2016,6754,3.18
2023,6756,4.86
2022,6756,18.3
2021,6756,24.7
2020,6756,14.8
2019,6756,21.4
2018,6756,12.8
2017,6756,12.6
2016,6756,0.61
2023,6768,2.7
2022,6768,9.87
2021,6768,3.94
2020,6768,2.4
2019,6768,5.87
2023,6770,-0.91
2022,6770,14.2
2021,6770,15.3
2020,6770,5
2019,6770,-4.12
2018,6770,12.6
2023,6776,6.04
2022,6776,6.57
2021,6776,6.34
2020,6776,4.08
2019,6776,2.91
2018,6776,2.52
2023,6781,10.4
2022,6781,18.8
2021,6781,22.6
2020,6781,15.8
2019,6781,13.8
2018,6781,11
2023,6782,5.88
2022,6782,14.6
2021,6782,16.6
2020,6782,6.34
2019,6782,17.4
2023,6789,1.4
2022,6789,8.68
2021,6789,16.1
2020,6789,23.1
2019,6789,9.95
2018,6789,6.85
2023,6790,11.3
2022,6790,8.5
2021,6790,13.8
2020,6790,19.3
2019,6790,5.68
2018,6790,1.99
2017,6790,0.64
2023,6792,9.05
2022,6792,11.5
2021,6792,14.7
2020,6792,11.7
2019,6792,13
2018,6792,13.9
2023,6796,6.79
2022,6796,8.99
2021,6796,9.97
2020,6796,9.66
2019,6796,0.95
2023,6799,14.1
2022,6799,23.2
2021,6799,35
2020,6799,30.5
2019,6799,13.2
2018,6799,-4.24
2023,6805,8.58
2022,6805,10.7
2021,6805,13.9
2020,6805,10.7
2019,6805,2.34
2018,6805,2.71
2017,6805,11.4
2023,6806,2.63
2022,6806,1.71
2021,6806,5.26
2020,6806,5.12
2019,6806,1.54
2018,6806,-2.34
2017,6806,1.83
2023,6807,7.58
2022,6807,5.58
2021,6807,7.63
2020,6807,7.47
2023,6830,6.46
2022,6830,8.56
2021,6830,9.66
2020,6830,7.21
2019,6830,3.92
2023,6834,-4.57
2022,6834,5.01
2021,6834,10.2
2020,6834,2.83
2019,6834,-4.92
2023,6835,8.35
2022,6835,9.08
2021,6835,6.53
2020,6835,7.4
2019,6835,7.24
2023,6838,-24.7
2022,6838,-51.9
2021,6838,-69.7
2020,6838,-44.3
2019,6838,-29.2
2018,6838,-20.9
2023,6861,5.47
2022,6861,10.7
2021,6861,10.6
2020,6861,11.2
2019,6861,4.75
2023,6863,8.32
2022,6863,7.75
2021,6863,6.63
2020,6863,8.33
2023,6869,12
2022,6869,7.06
2021,6869,6.45
2020,6869,10.3
2019,6869,1.2
2023,6890,5.25
2022,6890,11.7
2021,6890,1.02
2023,6901,-21.3
2022,6901,7.31
2021,6901,28.7
2020,6901,65.6
2023,6906,15.9
2022,6906,17.9
2021,6906,7.02
2020,6906,5.01
2023,6914,8.29
2022,6914,5.84
2021,6914,1.88
2020,6914,3.14
2023,6916,3.48
2022,6916,12.9
2021,6916,3.13
2020,6916,0.15
2023,6928,11.9
2022,6928,9.94
2021,6928,7
2020,6928,-7.56
2019,6928,0.55
2023,6933,8.63
2022,6933,8.05
2021,6933,12.8
2020,6933,-1.26
2023,6937,8.62
2022,6937,12.3
2021,6937,12.1
2020,6937,4.07
2023,6952,3.42
2022,6952,8.75
2021,6952,2.38
2023,6957,29.4
2022,6957,21.3
2021,6957,9.02
2023,8011,0.52
2022,8011,-3.93
2021,8011,-3.8
2020,8011,-0.98
2019,8011,-1.92
2018,8011,-1.32
2017,8011,-0.58
2016,8011,0.12
2015,8011,-1.47
2014,8011,0.48
2013,8011,3.9
2012,8011,9.03
2011,8011,12.5
2010,8011,16.7
2009,8011,12.9
2008,8011,4.53
2023,8016,12.2
2022,8016,19.8
2021,8016,38.8
2020,8016,17.6
2019,8016,20.3
2018,8016,13.2
2017,8016,12.4
2016,8016,15.5
2015,8016,12.9
2014,8016,12.8
2013,8016,8.12
2012,8016,6.89
2011,8016,5.59
2010,8016,11
2009,8016,11.7
2008,8016,11.7
2023,8021,-0.55
2022,8021,4.97
2021,8021,7.07
2020,8021,4.91
2019,8021,3.29
2018,8021,4.03
2017,8021,3.71
2016,8021,3.95
2015,8021,5.56
2014,8021,5.58
2013,8021,4.52
2012,8021,4.71
2011,8021,5.27
2010,8021,5.14
2009,8021,3.62
2008,8021,5.1
2023,8028,3.51
2022,8028,4.36
2021,8028,3.8
2020,8028,2.19
2019,8028,7.27
2018,8028,6.48
2017,8028,6.08
2016,8028,7.32
2015,8028,7.68
2014,8028,21.8
2013,8028,27.4
2023,8033,-1.21
2022,8033,1.57
2021,8033,1.9
2020,8033,1.98
2019,8033,-4.07
2018,8033,-2.65
2017,8033,-7.25
2016,8033,-14.7
2015,8033,-11.2
2014,8033,-10.4
2013,8033,0.52
2012,8033,-9.45
2011,8033,-4.81
2010,8033,-10.3
2009,8033,-2.55
2008,8033,0.48
2023,8039,2.79
2022,8039,5.14
2021,8039,5.82
2020,8039,6.85
2019,8039,5.3
2018,8039,5.74
2017,8039,6.35
2016,8039,4.62
2015,8039,5.88
2014,8039,7.44
2013,8039,9.74
2012,8039,6.6
2011,8039,6.48
2010,8039,11.4
2009,8039,6.91
2008,8039,4.81
2023,8046,7.64
2022,8046,28.1
2021,8046,21
2020,8046,8.85
2019,8046,0.81
2018,8046,-1.49
2017,8046,-4.71
2016,8046,-1.55
2015,8046,1.82
2014,8046,3.54
2013,8046,-1.96
2012,8046,-4.83
2011,8046,7.28
2010,8046,4.78
2009,8046,4.78
2008,8046,14.1
2023,8070,6.48
2022,8070,11.3
2021,8070,9.28
2020,8070,6.59
2019,8070,8.29
2018,8070,8.26
2017,8070,8.76
2016,8070,7.18
2015,8070,8.3
2014,8070,2.18
2013,8070,4.28
2012,8070,6.99
2011,8070,0.04
2010,8070,10.2
2009,8070,6.48
2008,8070,1.87
2023,8072,2.74
2022,8072,4.13
2021,8072,1.7
2020,8072,-0.14
2019,8072,-3.53
2018,8072,-0.5
2017,8072,-0.57
2016,8072,1.3
2015,8072,4.68
2014,8072,7.1
2013,8072,10.1
2012,8072,14.1
2011,8072,17.3
2010,8072,14.7
2009,8072,14.6
2008,8072,23.1
2023,8081,15.1
2022,8081,20.4
2021,8081,25.5
2020,8081,14.7
2019,8081,11.8
2018,8081,8.79
2017,8081,5.77
2016,8081,7.21
2015,8081,7.99
2014,8081,11.1
2013,8081,9.74
2012,8081,13.4
2011,8081,13.9
2010,8081,16.5
2009,8081,15.4
2008,8081,16
2023,8101,-29.3
2022,8101,-17.5
2021,8101,0.1
2020,8101,-22.4
2019,8101,-1.45
2018,8101,-10.5
2017,8101,-6.05
2016,8101,-11.8
2015,8101,-2.51
2014,8101,1.18
2013,8101,0.88
2012,8101,-3.52
2011,8101,3.19
2010,8101,0.95
2009,8101,0.22
2008,8101,-5.34
2023,8103,4.24
2022,8103,6.38
2021,8103,6.94
2020,8103,4.85
2019,8103,4.24
2018,8103,5.23
2017,8103,4.47
2016,8103,6.68
2015,8103,2.48
2014,8103,10.9
2013,8103,9.07
2012,8103,12
2011,8103,12.7
2010,8103,15.2
2009,8103,10.7
2008,8103,11.1
2023,8104,-3.97
2022,8104,1.07
2021,8104,5.16
2020,8104,5.41
2019,8104,1.48
2018,8104,9.32
2017,8104,11.7
2016,8104,12.2
2015,8104,4.63
2014,8104,-11.6
2023,8105,1.96
2022,8105,4.95
2021,8105,0.78
2020,8105,-9.19
2019,8105,-1.57
2018,8105,-0.92
2017,8105,4.32
2016,8105,4.91
2015,8105,3.68
2014,8105,0.74
2013,8105,-4.5
2012,8105,-4.21
2011,8105,-3.9
2010,8105,-2.42
2009,8105,-2.81
2008,8105,2.15
2023,8110,-0.62
2022,8110,0.76
2021,8110,0.6
2020,8110,1.45
2019,8110,0.96
2018,8110,2.41
2017,8110,4.18
2016,8110,2.82
2015,8110,0.89
2014,8110,5.27
2013,8110,1.99
2012,8110,-1.44
2011,8110,0.67
2010,8110,6.4
2009,8110,2.32
2008,8110,-0.43
2023,8112,5
2022,8112,4.16
2021,8112,6.36
2020,8112,5.29
2019,8112,4.89
2018,8112,5.36
2017,8112,5.33
2016,8112,5.63
2015,8112,2.94
2014,8112,2.95
2013,8112,1.34
2012,8112,1.33
2011,8112,2.71
2010,8112,5.23
2009,8112,5.01
2008,8112,-0.58
2023,8114,4.76
2022,8114,7.1
2021,8114,3.99
2020,8114,0.76
2019,8114,3.43
2018,8114,5.19
2017,8114,6.62
2016,8114,11.7
2015,8114,18
2014,8114,20.5
2013,8114,22.5
2012,8114,19.5
2011,8114,18.6
2010,8114,21.9
2009,8114,13
2008,8114,17.9
2023,8131,3.78
2022,8131,14.2
2021,8131,11.2
2020,8131,10.4
2019,8131,9.73
2018,8131,11.4
2017,8131,11.8
2016,8131,9.18
2015,8131,10.5
2014,8131,8.48
2013,8131,1.07
2012,8131,2.35
2023,8150,4.16
2022,8150,7.71
2021,8150,13
2020,8150,6.82
2019,8150,7.66
2018,8150,3.32
2017,8150,9.38
2016,8150,3.81
2015,8150,5.84
2014,8150,11.9
2013,8150,9.11
2012,8150,4.38
2011,8150,0.6
2010,8150,9.44
2009,8150,-14.9
2008,8150,-9.47
2023,8163,5.54
2022,8163,4.35
2021,8163,4.53
2020,8163,4.22
2019,8163,4.85
2018,8163,8.86
2017,8163,3.61
2016,8163,2.75
2015,8163,3.53
2014,8163,0.43
2013,8163,0.02
2012,8163,1.08
2011,8163,0.78
2010,8163,2.82
2009,8163,3.73
2008,8163,3.29
2023,8201,-9.35
2022,8201,-10.2
2021,8201,12
2020,8201,-4.99
2019,8201,-5.9
2018,8201,-2.36
2017,8201,-7.79
2016,8201,-5.65
2015,8201,-9.23
2014,8201,-7.6
2013,8201,-13.9
2012,8201,-12.7
2011,8201,0.17
2010,8201,0.52
2009,8201,1.86
2008,8201,2.19
2023,8210,8.41
2022,8210,8.55
2021,8210,6.97
2020,8210,13.5
2019,8210,14.9
2018,8210,11.5
2017,8210,8.79
2016,8210,12.5
2015,8210,11
2014,8210,12.8
2013,8210,8.98
2012,8210,13
2011,8210,12.9
2010,8210,12.9
2009,8210,10.2
2008,8210,2.08
2023,8213,3.87
2022,8213,5
2021,8213,7.31
2020,8213,6.32
2019,8213,3.66
2018,8213,4.45
2017,8213,2.99
2016,8213,3.37
2015,8213,3.98
2014,8213,5.9
2013,8213,5.15
2012,8213,6.77
2011,8213,3.02
2010,8213,5.39
2009,8213,9.77
2008,8213,4.9
2023,8215,2.94
2022,8215,9.8
2021,8215,8.23
2020,8215,3.7
2019,8215,2.48
2018,8215,3.17
2017,8215,5.15
2016,8215,-3.91
2015,8215,4.23
2014,8215,9.01
2013,8215,12
2012,8215,-8.54
2011,8215,-6.09
2010,8215,0.32
2009,8215,0.37
2008,8215,-7.46
2023,8222,4.23
2022,8222,1.43
2021,8222,-7.54
2020,8222,-2.68
2019,8222,2.98
2018,8222,3.18
2017,8222,1.77
2016,8222,4.73
2015,8222,6.05
2014,8222,3.07
2013,8222,2.98
2012,8222,2.9
2023,8249,3.62
2022,8249,5.47
2021,8249,2.95
2020,8249,3.96
2019,8249,4.08
2018,8249,4.46
2017,8249,4.56
2016,8249,5.59
2015,8249,6.11
2014,8249,6.14
2013,8249,4.14
2012,8249,3.37
2011,8249,2.83
2010,8249,5.59
2009,8249,3.12
2008,8249,0.22
2023,8261,5.46
2022,8261,18.4
2021,8261,20.6
2020,8261,7.87
2019,8261,1.83
2018,8261,7.53
2017,8261,2.03
2016,8261,4.17
2015,8261,4.41
2014,8261,6.66
2013,8261,-4.87
2012,8261,-7.61
2011,8261,-3.84
2010,8261,4.63
2009,8261,7.01
2008,8261,4.86
2023,8271,9.76
2022,8271,10.6
2021,8271,10.9
2020,8271,6.98
2019,8271,8.81
2018,8271,8.06
2017,8271,9.56
2016,8271,9.02
2015,8271,5.7
2014,8271,12.5
2013,8271,12.6
2012,8271,12.4
2011,8271,8.75
2010,8271,12.4
2009,8271,15.5
2008,8271,0.9
2023,8341,4.07
2022,8341,8.48
2021,8341,10
2020,8341,13.4
2019,8341,19.3
2018,8341,20.5
2017,8341,22.5
2016,8341,18.9
2015,8341,17
2014,8341,10.9
2013,8341,10
2008,8341,1.43
2023,8367,2.59
2022,8367,2.32
2021,8367,8.57
2020,8367,3.64
2019,8367,3.31
2018,8367,3.65
2017,8367,3.43
2016,8367,4.15
2015,8367,5.33
2014,8367,2.28
2013,8367,3.03
2012,8367,2.29
2011,8367,1.74
2010,8367,3.06
2009,8367,2.12
2008,8367,2.14
2023,8374,-0.54
2022,8374,3.02
2021,8374,5.08
2020,8374,3.03
2019,8374,-2.4
2018,8374,3.62
2017,8374,5.79
2016,8374,0.89
2015,8374,-3.72
2014,8374,-3.07
2013,8374,0.5
2012,8374,-0.4
2011,8374,14.8
2010,8374,14
2009,8374,8.07
2008,8374,8.12
2023,8404,-3.51
2022,8404,3.37
2021,8404,7.91
2020,8404,3.55
2019,8404,2.87
2018,8404,2.85
2017,8404,5.25
2016,8404,7.5
2015,8404,8.16
2014,8404,6.47
2013,8404,5.75
2012,8404,4.54
2011,8404,5.76
2010,8404,7.56
2009,8404,4.73
2023,8411,0.26
2022,8411,-2.36
2021,8411,3.4
2020,8411,0.65
2019,8411,-0.6
2018,8411,-1.39
2017,8411,2.75
2016,8411,4.68
2015,8411,2.56
2014,8411,2.52
2013,8411,10.3
2012,8411,8.09
2011,8411,7.5
2010,8411,16.7
2009,8411,6.04
2008,8411,0
2023,8422,7.03
2022,8422,13.2
2021,8422,15.5
2020,8422,16.5
2019,8422,16.9
2018,8422,20.5
2017,8422,22.6
2016,8422,24.4
2015,8422,22.4
2014,8422,20
2013,8422,25.2
2012,8422,30.6
2011,8422,40
2010,8422,38.7
2009,8422,40.4
2023,8429,-0.21
2022,8429,-2.87
2021,8429,0.32
2020,8429,-6.76
2019,8429,-0.65
2018,8429,4.93
2017,8429,5.05
2016,8429,11.8
2015,8429,12.8
2014,8429,16.9
2013,8429,21.2
2012,8429,23.8
2011,8429,18
2010,8429,34.1
2009,8429,37.8
2023,8438,3.08
2022,8438,3.66
2021,8438,8.9
2020,8438,2.9
2019,8438,0.18
2018,8438,1.67
2017,8438,0
2016,8438,1.23
2015,8438,0.99
2014,8438,1.28
2013,8438,-1.62
2012,8438,-5.56
2011,8438,3.39
2010,8438,1.1
2009,8438,1.49
2023,8442,9.65
2022,8442,10.9
2021,8442,1.74
2020,8442,-3.76
2019,8442,4.88
2018,8442,2.23
2017,8442,-1.07
2016,8442,3.57
2015,8442,8
2014,8442,7.18
2013,8442,2.89
2023,8443,0.97
2022,8443,-11.3
2021,8443,-12.1
2020,8443,-7.48
2019,8443,-2.21
2018,8443,0.61
2017,8443,-2.52
2016,8443,0.6
2015,8443,3.61
2014,8443,5.39
2013,8443,3.01
2012,8443,7.92
2011,8443,9.72
2010,8443,14.2
2023,8454,13.3
2022,8454,13.9
2021,8454,16
2020,8454,12
2019,8454,10.4
2018,8454,12
2017,8454,11.5
2016,8454,11.8
2015,8454,10.1
2014,8454,14.3
2013,8454,9.38
2012,8454,10.1
2011,8454,14
2023,8462,1.17
2022,8462,0.83
2021,8462,-1.86
2020,8462,5.72
2019,8462,9.37
2018,8462,17
2017,8462,13.9
2016,8462,10.4
2015,8462,12.7
2014,8462,12.6
2013,8462,8.97
2023,8463,2.84
2022,8463,1.52
2021,8463,-1.63
2020,8463,2.47
2019,8463,1.8
2018,8463,2.52
2017,8463,3.04
2016,8463,3.98
2015,8463,3.88
2014,8463,8.04
2013,8463,4.6
2023,8464,17.9
2022,8464,20.3
2021,8464,19.4
2020,8464,19.9
2019,8464,22.7
2018,8464,21
2017,8464,21.9
2016,8464,21.8
2015,8464,17.4
2014,8464,15.5
2013,8464,13.1
2023,8466,-1.51
2022,8466,2.09
2021,8466,1.17
2020,8466,6.24
2019,8466,9.87
2018,8466,8.07
2017,8466,12.9
2016,8466,17.3
2015,8466,14.5
2014,8466,10.6
2013,8466,13.2
2023,8467,11.6
2022,8467,13.5
2021,8467,3.75
2020,8467,1
2019,8467,6.07
2018,8467,6.31
2017,8467,2.25
2016,8467,3.8
2015,8467,7.71
2014,8467,24.1
2013,8467,0
2012,8467,8.27
2023,8473,1.05
2022,8473,-1.09
2021,8473,2.14
2020,8473,1.74
2019,8473,2.97
2018,8473,3.94
2017,8473,4.6
2016,8473,6.17
2015,8473,4.6
2014,8473,4.45
2013,8473,5.46
2023,8476,14.2
2022,8476,23.9
2021,8476,-1.73
2020,8476,-4.67
2019,8476,-14
2018,8476,-28.7
2017,8476,0.14
2016,8476,4.19
2015,8476,4.16
2014,8476,3.41
2023,8478,20.8
2022,8478,22
2021,8478,12.5
2020,8478,1.45
2019,8478,0.76
2018,8478,6.9
2017,8478,6.57
2016,8478,9.61
2015,8478,8.51
2014,8478,3.55
2023,8481,6.49
2022,8481,13.7
2021,8481,17.1
2020,8481,40
2019,8481,14.2
2018,8481,14.6
2017,8481,16.1
2016,8481,13.6
2015,8481,18.4
2014,8481,18.3
2023,8482,6.06
2022,8482,17.6
2021,8482,19.6
2020,8482,15.5
2019,8482,18.5
2018,8482,24.5
2017,8482,29.7
2016,8482,29.9
2015,8482,23.3
2023,8488,-2.13
2022,8488,-1.14
2021,8488,0.87
2020,8488,0.94
2019,8488,1.76
2018,8488,-3.39
2017,8488,1.66
2016,8488,4.52
2015,8488,4.13
2014,8488,5.47
2013,8488,6.34
2023,8499,4.98
2022,8499,11
2021,8499,16.6
2020,8499,16.9
2019,8499,15.7
2018,8499,18.3
2017,8499,19
2016,8499,21.3
2015,8499,17.9
2014,8499,18.9
2023,8926,4.86
2022,8926,3.74
2021,8926,3.85
2020,8926,4.93
2019,8926,5.9
2018,8926,4.18
2017,8926,6.39
2016,8926,6.33
2015,8926,6.96
2014,8926,11.8
2013,8926,5.53
2012,8926,5.51
2011,8926,8.65
2010,8926,7.7
2009,8926,7.66
2008,8926,7.24
2023,8940,5.53
2022,8940,1.21
2021,8940,-6.82
2020,8940,-2.8
2019,8940,-0.04
2018,8940,-1.53
2017,8940,-1.12
2016,8940,1.82
2015,8940,-0.65
2014,8940,-5.8
2013,8940,-2.69
2012,8940,6.06
2011,8940,7.65
2010,8940,5.38
2009,8940,0.28
2008,8940,6.74
2023,8996,12.8
2022,8996,7.95
2021,8996,4.33
2020,8996,3.6
2019,8996,5.72
2018,8996,7.25
2017,8996,1.65
2016,8996,9.49
2015,8996,5.98
2014,8996,7.35
2013,8996,6.37
2012,8996,6.22
2011,8996,5.4
2010,8996,2.31
2009,8996,-5.52
2008,8996,4.95
2023,9802,8.23
2022,9802,19.2
2021,9802,7.42
2020,9802,6.55
2019,9802,10.6
2018,9802,7.18
2017,9802,8.62
2016,9802,7.73
2015,9802,1.24
2014,9802,4.79
2013,9802,3.75
2012,9802,4.22
2011,9802,7.68
2010,9802,13.9
2009,9802,17.8
2023,9902,2.34
2022,9902,-3.6
2021,9902,8.2
2020,9902,2.36
2019,9902,2.37
2018,9902,0.94
2017,9902,0.12
2016,9902,0.35
2015,9902,0.88
2014,9902,0.98
2013,9902,12.7
2012,9902,0.18
2011,9902,-1.21
2010,9902,7.97
2009,9902,-1.99
2008,9902,-0.96
2023,9904,4.88
2022,9904,4.87
2021,9904,4.51
2020,9904,1.07
2019,9904,5.4
2018,9904,5.4
2017,9904,7.29
2016,9904,8.01
2015,9904,6
2014,9904,5.32
2013,9904,6.88
2012,9904,7.89
2011,9904,5.77
2010,9904,7.07
2009,9904,6.3
2008,9904,5.24
2023,9905,4.02
2022,9905,4.27
2021,9905,5.64
2020,9905,5.53
2019,9905,4.82
2018,9905,4.65
2017,9905,6.2
2016,9905,6.14
2015,9905,7.06
2014,9905,7.8
2013,9905,9.29
2012,9905,9.44
2011,9905,9.56
2010,9905,9.5
2009,9905,8.18
2008,9905,4.33
2023,9906,5.12
2022,9906,3.77
2021,9906,2.5
2020,9906,-1.11
2019,9906,-1.31
2018,9906,-0.72
2017,9906,3.57
2016,9906,1.6
2015,9906,1.31
2014,9906,-1.78
2013,9906,0.31
2012,9906,16
2011,9906,8.02
2010,9906,5.98
2009,9906,-3.37
2008,9906,3.07
2023,9907,1.76
2022,9907,5.87
2021,9907,4.98
2020,9907,2.55
2019,9907,1.22
2018,9907,4.13
2017,9907,1.56
2016,9907,2.54
2015,9907,1.04
2014,9907,1.58
2013,9907,3.07
2012,9907,0.65
2011,9907,2.66
2010,9907,6.09
2009,9907,3.04
2008,9907,3.04
2023,9908,6.22
2022,9908,4.43
2021,9908,5.12
2020,9908,5
2019,9908,5.24
2018,9908,4.31
2017,9908,5.1
2016,9908,4.83
2015,9908,4.44
2014,9908,4.84
2013,9908,4.61
2012,9908,4.77
2011,9908,4.83
2010,9908,5.99
2009,9908,4.14
2008,9908,3.5
2023,9910,11.2
2022,9910,20.8
2021,9910,11.4
2020,9910,13.1
2019,9910,18.6
2018,9910,18
2017,9910,15.5
2016,9910,15.8
